Country Name,Country Code,Series Name,Series Code,2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Azerbaijan,AZE,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,51.1848335266113,57.211540222168,56.6666679382324,60.476188659668,60,60.476188659668,62.3809509277344,61.9047622680664,70.9523773193359,65.5660400390625,67.4528274536133
Azerbaijan,AZE,Government Effectiveness: Standard Error,GE.STD.ERR,0.205520525574684,0.217764884233475,0.219925567507744,0.209471791982651,0.209103524684906,0.220808133482933,0.229163140058517,0.271468579769135,0.258553922176361,0.290294349193573,0.303018689155579
Azerbaijan,AZE,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.412859916687012,-0.559909522533417,-0.733916640281677,-0.808908820152283,-0.751901030540466,-0.711399376392365,-0.693411469459534,-0.852253794670105,-0.837823569774628,-0.922807276248932,-0.730753898620605
Azerbaijan,AZE,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,7,7,7,7,7,7,6,5,5,5,5
Azerbaijan,AZE,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,33.6492881774902,26.1904754638672,21.9047622680664,18.0952377319336,19.5238094329834,20.7547168731689,22.6415100097656,17.4528293609619,18.3962268829346,16.0377349853516,18.0094795227051
Azerbaijan,AZE,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,20.3791465759277,16.6666660308838,12.380952835083,10.9523811340332,11.9047622680664,12.7358493804932,12.7358493804932,11.3207550048828,11.3207550048828,10.8490562438965,13.2701425552368
Azerbaijan,AZE,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,45.497631072998,36.6666679382324,32.3809509277344,28.0952377319336,30,33.4905662536621,33.9622650146484,27.8301887512207,29.7169818878174,25.943395614624,31.7535552978516
Azerbaijan,AZE,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.231508240103722,0.20011305809021,0.204930633306503,0.21085649728775,0.219212338328362,0.217265039682388,0.234926253557205,0.23762483894825,0.239969611167908,0.239764600992203,0.235312148928642
Azerbaijan,AZE,Regulatory Quality: Estimate,RQ.EST,-0.425340503454208,-0.26849365234375,-0.37079980969429,-0.395615547895432,-0.372420430183411,-0.314388334751129,-0.223895654082298,-0.336040139198303,-0.0650539621710777,-0.103344202041626,-0.108809567987919
Azerbaijan,AZE,Regulatory Quality: Number of Sources,RQ.NO.SRC,10,10,10,9,8,8,8,6,6,5,5
Azerbaijan,AZE,Regulatory Quality: Percentile Rank,RQ.PER.RNK,36.4928894042969,43.75,40,39.0476188659668,38.0952377319336,39.523811340332,44.2857131958008,39.0476188659668,50.476188659668,48.113208770752,49.0566024780273
Azerbaijan,AZE,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,24.6445503234863,30.769229888916,27.1428565979004,25.238094329834,26.1904754638672,28.0952377319336,30.4761905670166,25.7142848968506,35.238094329834,32.5471687316895,32.0754699707031
Azerbaijan,AZE,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,47.8672981262207,53.3653831481934,51.4285697937012,50.9523811340332,52.3809509277344,57.1428565979004,60.476188659668,54.761905670166,63.3333320617676,61.3207550048828,60.8490562438965
Azerbaijan,AZE,Regulatory Quality: Standard Error,RQ.STD.ERR,0.192096084356308,0.200904563069344,0.199568048119545,0.204867109656334,0.215236440300941,0.214424282312393,0.212580502033234,0.237654983997345,0.241615727543831,0.251928895711899,0.252200543880463
Azerbaijan,AZE,Rule of Law: Estimate,RL.EST,-0.756260693073273,-0.697012007236481,-0.716544568538666,-0.539356291294098,-0.58492249250412,-0.619800806045532,-0.610428035259247,-0.729642748832703,-0.606765031814575,-0.625552177429199,-0.566586077213287
Azerbaijan,AZE,Rule of Law: Number of Sources,RL.NO.SRC,14,13,13,11,11,11,11,9,9,8,8
Azerbaijan,AZE,Rule of Law: Percentile Rank,RL.PER.RNK,26.2910804748535,28.365385055542,28.0952377319336,31.9047622680664,30.4761905670166,28.5714282989502,28.0952377319336,24.2857151031494,29.5238094329834,27.3584899902344,29.2452831268311
Azerbaijan,AZE,"Rule of Law: Percentile Rank, Lower Bound of 90% Confidence Interval",RL.PER.RNK.LOWER,16.4319248199463,16.3461532592773,14.7619047164917,19.5238094329834,20.4761905670166,19.0476188659668,20,16.6666660308838,21.4285717010498,19.8113212585449,21.2264156341553
Azerbaijan,AZE,"Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval",RL.PER.RNK.UPPER,36.6197166442871,37.980770111084,38.0952377319336,45.238094329834,40.476188659668,39.523811340332,40,34.761905670166,40.9523811340332,40.0943412780762,42.4528312683105
Azerbaijan,AZE,Rule of Law: Standard Error,RL.STD.ERR,0.139950081706047,0.14683835208416,0.149674907326698,0.173843190073967,0.159398972988129,0.152172416448593,0.154444620013237,0.153194576501846,0.157877832651138,0.173402741551399,0.175801351666451
Azerbaijan,AZE,Voice and Accountability: Estimate,VA.EST,-1.40288960933685,-1.47932517528534,-1.55243062973022,-1.56092178821564,-1.563645362854,-1.50814247131348,-1.52860414981842,-1.54086601734161,-1.52737867832184,-1.44162666797638,-1.41153395175934
Azerbaijan,AZE,Voice and Accountability: Number of Sources,VA.NO.SRC,14,12,12,12,12,12,11,10,9,9,9
Azerbaijan,AZE,Voice and Accountability: Percentile Rank,VA.PER.RNK,9.38967132568359,7.38916254043579,6.89655160903931,6.40394067764282,6.89655160903931,7.28155326843262,7.24637699127197,5.79710149765015,7.72946882247925,9.66183567047119,9.31372547149658
Azerbaijan,AZE,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,5.16431903839111,4.43349742889404,3.94088673591614,3.94088673591614,3.94088673591614,4.36893224716187,4.34782600402832,4.34782600402832,1.44927537441254,4.8309178352356,5.39215707778931
Azerbaijan,AZE,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,15.023473739624,13.3004922866821,10.837438583374,11.822660446167,12.3152713775635,13.1067962646484,12.5603866577148,13.043478012085,12.5603866577148,14.4927539825439,15.6862745285034
Azerbaijan,AZE,Voice and Accountability: Standard Error,VA.STD.ERR,0.124590627849102,0.132195651531219,0.132269352674484,0.127659752964973,0.129285588860512,0.13256573677063,0.125962689518929,0.129524886608124,0.132364675402641,0.129869386553764,0.128815859556198
"Bahamas, The",BHS,Control of Corruption: Estimate,CC.EST,1.33469569683075,1.3085024356842,1.0972603559494,1.06714582443237,1.13497257232666,1.09605658054352,1.10229861736298,1.10628712177277,1.15235579013824,1.25644886493683,1.26691007614136
"Bahamas, The",BHS,Control of Corruption: Number of Sources,CC.NO.SRC,3,3,4,4,4,4,5,5,5,4,5
"Bahamas, The",BHS,Control of Corruption: Percentile Rank,CC.PER.RNK,88.6255950927734,88.9423065185547,81.9047622680664,80.9523773193359,82.8571395874023,82.3809509277344,82.3809509277344,83.3333358764648,83.8095245361328,84.4339599609375,88.2075500488281
"Bahamas, The",BHS,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,80.0947875976562,79.3269195556641,76.6666641235352,75.7142868041992,80,79.0476226806641,78.0952377319336,79.0476226806641,79.0476226806641,79.7169799804688,79.7169799804688
"Bahamas, The",BHS,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,92.890998840332,91.8269195556641,89.523811340332,90,89.0476226806641,88.5714263916016,88.5714263916016,89.523811340332,89.523811340332,91.5094375610352,92.9245300292969
